,Tweet,Label
17559,@andreavianel  Le mani che aiutano sono più sante delle labbra che pregano. Robert Green Ingersoll. Forza #Sardegna,Floods
17560,"Tifone nelle Fillippine,ripetuti tornado negli Usa,alluvione in Sardegna. Forse i grandi della terra dovrebbero tornare a parlare del clima.",Floods
17561,RT @seimitica_90: Cerchiamo di dare una mano. #Sardegna #forzasardegna http://t.co/ZIBDQWcSZc,Floods
17562,RT @ilCINZIO: Vi ricordo di essere solidali anche fuori di qui. #allertameteoSAR #sardegna,Floods
17563,RT @elisagirletti: Mentre l'Italia dormiva un ciclone ha investito la #Sardegna e 16 persone si sono dolorosamente addormentate per sempre …,Floods
17564,"RT @DeBortoliF: #sardegna,con il Tg di Mentana, il Corriere della Sera avvia una raccolta di fondi con l'iniziativa Un aiuto subito.",Floods
17565,RT @si0677: Il terzo mondo ci fa una sega...  #Sardegna ❤️,Floods
17566,Mi chiedo quante edizioni straordinarie dei tg ci sarebbero se Olbia fosse in Lombardia. #Sardegna,Floods
17567,RT @gabriellacoron: Buongiorno..se così si può dire la mia Terra #Martoriata una bomba d'acqua è caduta in tt la #Sardegna non ho parole!È …,Floods
17568,RT @NaomiOhReally: Italy declares state of emergency in Sardinia to release emergency funds for aftermath of Cyclone Cleopatra #Sardegna #a…,Floods
17569,RT @PCFonteno: Numeri emergenza #Olbia : 0789/69502; 0789/52020; 366/6617681 #allertameteoSAR #Sardegna #EmergenzaSardegna http://t.co/C8mg…,Floods
17570,"Alluvione in Sardegna: 18 morti. Frane, allagamenti, paesi isolati. E il maltempo continua | Attualità: http://t.co/N013qHVnFn",Floods
17571,Piove a Dirotto. Non sapevo che in #Sardegna ci fosse un paese chiamato così.,Floods
17572,RT @Sardegna_com: Alluvione in #Sardegna. Massima visibilità per la tragedia che ha colpito la nostra bellissima isola. Numeri di... http:/…,Floods
17573,RT @si0677: Il terzo mondo ci fa una sega...  #Sardegna ❤️,Floods
17574,"RT @ValGirardi: @Fiorello URGENTE IN #SARDEGNA APRITE I WIFII NELLE ZONE COLPITE,TOGLIETE LE PASS PERCHÉ LE LINEE SONO INTASATE #allertame…",Floods
17575,RT @Anto1964Serra: A tutte le vittime dell'alluvione in Sardegna http://t.co/SRAxVNqp6o,Floods
17576,#cronaca #firenze Alluvione in Sardegna: la Toscana pronta ad aiutare l’isola flagellata: Il p... http://t.co/qEALgWCtrO #notiziefirenze,Floods
17577,#Sardegna in ginocchio per il ciclone - Photostory Primopiano - ANSA.it http://t.co/peyT1Eslof via @ansa_topnews,Floods
17578,"RT @SardegnaOggi: Alluvione, dichiarato lo stato di emergenza in Sardegna  #allertameteoSAR il punto sulla situazione http://t.co/kKkWRuQeiM",Floods
17579,"RT @ValGirardi: @Fiorello URGENTE IN #SARDEGNA APRITE I WIFII NELLE ZONE COLPITE,TOGLIETE LE PASS PERCHÉ LE LINEE SONO INTASATE #allertame…",Floods
17580,"RT @gbarbacetto: Innaturale e straordinaria nn e' la pioggia, ma la cemenificazione e l'abusivismo #sardegna",Floods
17581,Ci state distruggendo la #Sardegna! Basta cemento ovunque! La natura è più forte di noi! #AllertameteoSAR,Floods
17582,"Aggiornamento ore 7,45 da #Anas su strade in #Sardegna http://t.co/5m4lODo4fb #allertameteoSAR",Floods
17583,RT @RebelEkonomist: Tutti i numeri di chi offre alloggio #allertameteoSAR #Sardegna #cleopatra #ForzaSardegna #Olbia @indivanados http://t.…,Floods
17584,#MEDIATOR Floods kill 16 in Sardinia http://t.co/Zjq1H1wCZj,Floods
17585,"RT @federicazzurra: Fate girare, grazie OFFRONO ALLOGGIO A OLBIA - Marrante: 3403624311 - Pina Murru: 3470830042 #allertameteoSAR #Sardegna",Floods
17586,"Alluvione #Sardegna, a Olbia 15 morti: è stato d'emergenza. Gli aggiornamenti in tempo reale http://t.co/3lY1Z3jdGw via @exciteitalia",Floods
17587,"RT @Wu_Ming_Foundt: Oggi su @la_stampa, 2 pagg su tornado nel Midwest e 1 su alluvione in #Sardegna. Fa notizia quel che fa notizia. Ohio +…",Floods
17588,RT @MatteoeSonia: Propongo di raccogliere soldi all'ingresso degli stadi in questo weekend e nel prossimo di @SerieA_TIM per la #Sardegna #…,Floods
17589,"RT @Parmaonline: Maltempo, 16 morti in #Sardegna: http://t.co/tXzdlxvMz8",Floods
17590,RT @Emergenza24: [19.11-09:30] #Sardegna +++TRATTO CHIUSO #ALLAGAMENTO+++ SS127  tra Monti Telti e Olbia/#Ss125 direzione nord #allertamete…,Floods
17591,RT @Seraffo1: #sardegna tiria #oristano strada per marrubiu http://t.co/vm6T728uF8,Floods
17592,"RT @RobertoRenga: #Sardegna. Senza fretta e dopo il caffè, alle 10 con urgenza si raduna il consiglio dei ministri. Ministri? Urgenza? Pove…",Floods
17593,"Lutto per la mia terra, un paradiso devastato da questa assurda #alluvione #Sardegna http://t.co/yODfNILGaz",Floods
17594,RT @Luvi1904: Stato EMERGENZA #Sardegna  Numeri d'EMERGENZA da USARE:    (Olbia)   0789 69502  0789 52020  366 6617681,Floods
17595,"RT @comuni_anci: Alluvione Sardegna - Coldiretti: “Nella Regione 81% dei Comuni a rischio idrogeologico, 82% in tutta Italia”:  http://t.co…",Floods
17596,Disastro in #Sardegna per il ciclone: 17 #morti I corpi di un'intera... http://t.co/IfjZgtiyHZ via @ilmessaggeroit,Floods
17597,"RT @fderiu: Numeri telefono per emergenze comune #Uras 348/7074692, 347/1240911 http://t.co/Pfo4HGcttN  #allertameteoSAR #SARDEGNA",Floods
17598,RT @QuirinaleStampa: Napolitano: Cordoglio per le vittime dell'alluvione in Sardegna  e apprezzamento per i soccorsi  http://t.co/SeQFl3LPRD,Floods
17599,"RT @Wu_Ming_Foundt: Oggi su @la_stampa, 2 pagg su tornado nel Midwest e 1 su alluvione in #Sardegna. Fa notizia quel che fa notizia. Ohio +…",Floods
17600,"RT @labellafabio: @ilmeteoit EMERGENZA, dove DORMIRE. NUMERI #allertameteoSAR #Sardegna  http://t.co/VYKl9t9B6s”” #èimportante #aiuti",Floods
17601,Sono in ansia per la mia famiglia in #Sardegna anche se al momento stanno bene. Dolore per le famiglie meno fortunate #Sardegnanonseisola,Floods
17602,"RT @RosCannavo: Ciclone Cleopatra DEVASTA la #Sardegna. Accumuli pluviometrici fino a 400 mm in sole 24 ore, quantitativo che cade in un AN…",Floods
17603,16 die as floods ravage Sardinia: Emergency crews were working to reach remote parts of flood-ravaged Sardinia... http://t.co/cLm6PAn8CF,Floods
17604,Tutta la nostra vicinanza alle popolazioni colpite dall'alluvione in #Sardegna #forzasardegna @LCiocchetti @UnioneSarda @lanuovasardegna,Floods
17605,#disastroSardegna Mi rivolgo al popolo di #twitter. Se amate davvero la #Sardegna indignatevi!,Floods
17606,"RT @CriticoCinema: @ignaziomarino #allertameteoSAR - Numeri della protezione civile 078952020 e 078952176  a disposizione, #Sardegna ! AIUT…",Floods
17607,"Alluvione in Sardegna,17 morti|Video «In 24 ore la pioggia di sei mesi»|Foto http://t.co/k17QDNi4YC http://t.co/x9CIQkmv42",Floods
17608,"http://t.co/BFkljy2ROw - 'Apocalyptic' storm floods Sardinia, 16 dead http://t.co/khisAn5T1a",Floods
17609,"La tragedia in #Sardegna. La natura di ricorda che il mondo ci è dato solo in prestito e che, invece, abbiamo perso ogni senso del limite.",Floods
17610,"RT @Discovery2Radio: La #Sardegna in ginocchio a causa del ciclone, sono 17 i morti confermati... Articoli e #video http://t.co/q4uUWEhau1 …",Floods
17611,RT @sugoSerusi: Ecco a cosa siamo ridotti #SardiEstivi #Sardegna #ForzaSardegna #allertameteoSAR http://t.co/PW9ETypYgI,Floods
17612,RT @TempoReale24: Numeri utili: 0789/602019 0789/69502 0789/52020 e 366/6617681. Enel per guasti e blackout: 803 500 #Sardegna #alluvione #…,Floods
17613,RT @Ariachetira: #Sardegna: vince la solidarietà http://t.co/P4mEwuacso #allertameteosar #forzasardegna via @Pinucciotwit http://t.co/fN6wi…,Floods
17614,"RT @labellafabio: @andro_id_ @Negramaro EMERGENZA, dove DORMIRE. NUMERI #allertameteoSAR #Sardegna  http://t.co/VYKl9t9B6s”” #èimportante #…",Floods
17615,"@orgasmicgomez 'Apocalyptic' storm floods Sardinia, 16 dead: ROME (AP) ? Emergency crews worked to reach remote parts ...  @orgasmicgomez",Floods
17616,RT @Papryka5: #Sardegna #emergenza http://t.co/AQgQMejgsg,Floods
17617,"RT @RobertoRenga: #Sardegna. Cementificazione, ruscelli devastati, la terra non assorbe più l'acqua. Ed è tragedia. Ma ora, ministri, facci…",Floods
17618,#Sardegna @giannicuperlo: le classi dirigenti del nostro #paese avrebbero dovuto prevenire. Abbiamo bisogno di #prevenzione #idrogeologica,Floods
17619,RT @cjmimun: Beneficiario:     MEDIAFRIENDS IBAN             :     IT 03 S 03069 09400 000000006262 CAUSALE     :     Alluvione Sardegna,Floods
17620,Sardinia hit by deadly cyclone and flooding - BBC News: BBC NewsSardinia hit by deadly cyclone and flo... http://t.co/APFkdohkQf #Kabari,Floods
17621,In #Sardegna siamo abituati a non piangerci addosso e a rimboccarci le maniche - #DogniaCosaPassat,Floods
17622,RT @fpmicozzi: In #Sardegna siamo abituati a non piangerci addosso e a rimboccarci le maniche - #DogniaCosaPassat,Floods
17623,RT @BBCBreaking: State of emergency declared by Italian government in #Sardinia after cyclone kills at least 17 on island http://t.co/xyc5g…,Floods
17624,VIDEO - Alluvione Sardegna: il crollo del ponte di Norgheri http://t.co/COvxaNjcUi,Floods
17625,RT @espressonline: Perché i siti istituzionali sono così in ritardo sul maltempo in #Sardegna ? Guardate http://t.co/bGsJnC7NB7 #allertamet…,Floods
17626,RT @CriticoCinema: #MEDIAFRIENDS IBAN: IT 03 S 03069 09400 000000006262 CAUSALE: #Alluvione #Sardegna @ritadallachiesa @Pinucciotwit @Fiore…,Floods
17627,"RT @NicolaSaglieme: EMERGENZA,Sfollati i NUMERI #allertameteoSAR #Sardegna  #èimportante #aiuti http://t.co/jxMaw1cG6y",Floods
17628,Il mio cuore è in #Sardegna!!!! Il mio cuore è con i #Sardi! #allarmemeteoSAR,Floods
17629,"RT @DeBortoliF: #sardegna,con il Tg di Mentana, il Corriere della Sera avvia una raccolta di fondi con l'iniziativa Un aiuto subito.",Floods
17630,Che senso ha vantarsi di aver dato un nome ad un ciclone killer? #Sardegna #allertameteoSAR #maltempo http://t.co/FLgplhKeau,Floods
17631,"Sardegna.Cordoglio e vicinanza alle vittime e ai loro familiari colpiti da una tremenda alluvione,",Floods
17632,RT @ugocappellacci: Insieme al prefetto Gabrielli sui luoghi del disastro. Questa é la situazione in Baronia. #allertameteoSAR #Sardegna ht…,Floods
17633,"Alluvione Sardegna: Renzi, in Italia c’è un problema di fondi per la difesa del suolo http://t.co/f9H8cagGyA #o3news",Floods
17634,Alluvione Sardegna: molte strade chiuse - Cronaca http://t.co/8pjR3aQIay,Floods
17635,RT @Pinucciotwit: #allertameteoSAR A disposizione 2 appartamenti a BADESI. 9 e 7 posti letto.388-6345266 #alluvionesardegna #Olbia #Sardegna,Floods
17636,BBC News - Sardinia hit by deadly cyclone and flooding http://t.co/aX9zsh2yoM,Floods
17637,RT @BBCBreaking: State of emergency declared by Italian government in #Sardinia after cyclone kills at least 17 on island http://t.co/xyc5g…,Floods
17638,#googlenews Sardinia hit by deadly cyclone and flooding - BBC News http://t.co/pwRNZ8CTID,Floods
17639,"RT @NathanNemo: Sud #Sardegna, massima allerta nel pomeriggio: http://t.co/eepTvrS6RL #allertameteoSAR",Floods
17640,RT @Palazzo_Chigi: Il comunicato stampa del #cdm n.35 http://t.co/ezFahWKSkR Dichiarato lo stato d'emergenza in #Sardegna,Floods
17641,"'Apocalyptic' storm floods Sardinia, 16 dead http://t.co/WFs2lDroAm via ThePhilStar",Floods
17642,"RT @Corriereit: Alluvione in Sardegna,17 morti|Video  «In 24 ore la pioggia di sei mesi»|Foto http://t.co/k17QDNi4YC http://t.co/FCY0Dt8flj",Floods
17643,RT @HuffPostItalia: CICLONE IN #SARDEGNA: 17 MORTI. IL GOVERNO DICHIARA LO STATO D'EMERGENZA. LETTA: TRAGEDIA NAZIONALE http://t.co/t4YuSnU…,Floods
17644,"RT @GiorgiaMeloni: #Alluvione #Sardegna, solidarietà di #FratellidItalia. Proclamare lutto nazionale http://t.co/QZfU9HwVFK ST",Floods
17645,RT @ugocappellacci: Insieme al prefetto Gabrielli sui luoghi del disastro. Questa é la situazione in Baronia. #allertameteoSAR #Sardegna ht…,Floods
17646,"RT @tiscalinotizie: Sardegna, Napolitano addolorato e commosso: solidarietà alla #Sardegna http://t.co/tl93Q1pum6 #AllertameteoSAR #ForzaSa…",Floods
17647,"'Apocalyptic' Storm Floods Sardinia, 17 Dead: 'Apocalyptic' storm floods parts of Sardinia, downing bridges an... http://t.co/ImxCXlQR1a",Floods
17648,Solidarietà. #Sardegna #ForzaSardegna #allertameteoSAR #cagliari #olbia https://t.co/Y1iFx554og http://t.co/0pIs7diePZ,Floods
17649,RT @Emergenza24: [19.11-12:30] #Sardegna linea #Cagliari #Oristano +++TRAFFICO FERROVIARIO SOSPESO+++ tra Abbasanta e SanGavino #allertamet…,Floods
17650,"#Alluvione in #Sardegna, un #dramma #previsto e #prevedibile.  http://t.co/GUWLfvkbbp via @focus_it  #Lecosenonsuccedono!",Floods
17651,RT @CriticoCinema: #MEDIAFRIENDS IBAN: IT 03 S 03069 09400 000000006262 CAUSALE: #Alluvione #Sardegna @ritadallachiesa @Pinucciotwit @Fiore…,Floods
17652,RT @Louis_solos: @GiorgiaOfficial @AmorosoOF @officialpausini @mengonimarco  contributo #rt #allertameteoSAR #Sardegna #ForzaSardegna http:…,Floods
17653,RT @CannovaV: La #Sardegna tutta è in lutto. #Sardolicesimo #sardinianconnection #Cleopatra http://t.co/zzZ6cSimz3,Floods
17654,RT @Italy_it: #allertameteoSAR - Numeri di emergenza e info utili dedicate all'allerta meteo in #Sardegna http://t.co/Sr8nH3LExe http://t.c…,Floods
17655,Sono saliti a 18 i morti #Sardegna,Floods
17656,RT @farmaciaserrage: Per i bambini in #sardegna il consiglio degli psicologi è farli disegnare per esorcizzare la paura  http://t.co/QmZycp…,Floods
17657,Un saluto da Savona agli amici della #Sardegna. Piazzetta della Maddalena. Edicola della Madonna della Misericordia http://t.co/tMXAeOu4Jf,Floods
17658,Tutti uniti x la #Sardegna @vighicarlo @civati  @fabriziobarca @fannicanelles @PatriziaAngeloz  @gadlernertweet @GassmanGassmann,Floods
17659,"RT @elisatoffoli: Oltre al 115, ecco alcuni numeri per segnalazioni e aiuti 0789602019-078969502-078952020. #allertameteoSAR #Sardegna http…",Floods
17660,"#Sardegna #maltempo #strage: 17 #morti, #dispersi, centinaia di #sfollati. Dichiarato lo #statodiemergenza  - http://t.co/14nM6lbtqh",Floods
17661,"RT @BBCWorld: VIDEO: Streets turned into raging, muddy torrents by deadly Cyclone #Cleopatra in #Sardinia http://t.co/VcF7xS18xP #Sardegna",Floods
17662,"RT @TgLa7: Alluvione Sardegna, Gabrielli assurdo fare gratuita polemica su cosa si poteva fare. In Italia troppi parlano di ciò che non co…",Floods
17663,RT @PinokkioRibelle: “@ReneLaBulgara: Siamo distrutti aiutate  la #sardegna RT @SheIsUpInLights: Aiuto. #terralba #allertameteoSAR http://t…,Floods
17664,"RT @inter: Di cuore, siamo vicini alla #Sardegna",Floods
17665,RT @RosaLeleOF: IN #SARDEGNA APRITE WI-FI PER COMUNICARE NELLE ZONE COLPITE. TOGLIETE LA PASSWORD PERCHE' LE LINEE SONO INTASATE.  #allerta…,Floods
17666,"RT @ANTDIL: I VIP che hanno goduto della #Sardegna e ne hanno approfittato per i loro capricci, ORA LA AIUTINO.. senza indugi!!",Floods
17667,"Gabrielliè stata una piena millenaria Ma diamoci un taglio a queste eresie, suvvia, si pensi ad aiutare la popolazione piuttosto #sardegna",Floods
17668,"RT @Comune_Cagliari: RT @DeBortoliF: #sardegna,con il Tg di Mentana, il Corriere della Sera avvia una raccolta di fondi con l'iniziativa Un…",Floods
17669,"Sardegna devastata dall'alluvione, dichiarato stato di emergenza - Conquiste del lavoro: Sardegna devastata da... http://t.co/wktxUX1NWs",Floods
17670,Vicini a cittadini e Comuni colpiti dalla drammatica alluvione in #Sardegna. Pronti a portare aiuto con Protezione civile e Polizia Locale,Floods
17671,"E poi giunse Briatore, che come un deus ex machina, salvò tutte le famiglie colpite dall'alluvione in #Sardegna in 14 dei suoi alloggi",Floods
17672,@orgasmicgomez Storm Brings Flooding and Destruction to Sardinia: The Italian government declared a state of emergency...  @orgasmicgomez,Floods
17673,.@orgasmicgomez Storm Brings Flooding and Destruction to Sardinia: The Italian government declared a state of emergen...  @onedirslaytion,Floods
17674,.@onedirslaytion Storm Brings Flooding and Destruction to Sardinia: The Italian government declared a state of emergen...  @orgasmicgomez,Floods
17675,@orgasmicgomez Storm Brings Flooding and Destruction to Sardinia: The Italian government declared a state of emergenc...  @onedirslaytion,Floods
17676,@orgasmicgomez Storm Brings Flooding and Destruction to Sardinia: The Italian government declared a state of emergenc...  @onedirslaytion,Floods
17677,@Andrea_Iacomini: Dolore immenso per i 4 bambini morti nell'alluvione in #Sardegna. Domani dedichiamo a loro... http://t.co/tsfvg32Osg,Floods
17678,RT @nytimesworld: Storm Brings Flooding and Destruction to Sardinia http://t.co/pFueMXOguJ,Floods
17679,"RT @maurorizzi_mr: I social in anticipo di ore rispetto ai media tradizionali. È successo ieri sera con la #Sardegna, sta succedendo ancora…",Floods
17680,RT @ScopelliTweet: Vicina agli amici della #Sardegna e ai familiari delle vittime. Bene impegno #Governo. Grazie di cuore a #Vigilidelfuoco…,Floods
17681,RT @CriticoCinema: #RT #SARDEGNA #URGENZA #ALLUVIONE  @Fiorello @MassimoBoldi @GassmanGassmann @BaseGiulioBase @Pinucciotwit  #GRAZIE http:…,Floods
17682,RT @Cinziamas: I vigili del fuoco suggeriscono anche questo numero:   078969502   #allertameteoSAR #Sardegna,Floods
17683,"#Sardegna, @BriatoreFlavio mette il Billionaire a disposizione degli alluvionati http://t.co/BpU9U81esy #allertameteoSAR #ForzaSardegna",Floods
17684,"RT @repubblicait: #allertameteoSAR, il nubifragio fa strage in #Sardegna: le foto su Twitter http://t.co/76MkqM5leQ http://t.co/lOihLpeNVQ",Floods
17685,RT @dondanielelaghi: Il #buongiorno deve unirci come #Italia per essere vicina alla tragedia che ha colpito la #Sardegna #pioggia #ciclone …,Floods
17686,RT @Alessandra_Bip: Tutti i numeri di chi offre alloggio #allertameteoSAR #Sardegna #cleopatra #ForzaSardegna #Olbia @indivanados http://t.…,Floods
17687,Storm Brings Flooding and Destruction to Sardinia: The Italian government declared a state of emergency on the... http://t.co/RmUW9LNmbB,Floods
17688,RT @LucaDaEga: È un disastro ed ora c'è solo da aiutare #Sardegna #allertameteoSAR #alluvionesardegna,Floods
17689,"#Alluvione in #Sardegna: ringraziamenti, avvisi, riflessione http://t.co/i2ZCdmdOzz",Floods
17690,"RT @frav89: #Sardegna, @BriatoreFlavio mette il Billionaire a disposizione degli alluvionati http://t.co/BpU9U81esy #allertameteoSAR #Forza…",Floods
17691,"Sei meravigliosa perchè sei la Mamma di un popolo stupendo che quanto ad umiltà, generosità e forza di volontà non ha eguali.  #Sardegna.",Floods
17692,"'Apocalyptic' #storm floods #Sardinia, 17 dead (from @AP) http://t.co/7AI9YHhOgo",Floods
17693,RT @SkyTG24: Sale a 18 vittime il bilancio del nubifragio che ha colpito la #Sardegna. Individuati i corpi di due dispersi. http://t.co/eQK…,Floods
17694,"RT @Ema_poet: @elipellini 115 in tilt.emergenza: 083/8530244,083/8530223,083/8530239. Gallura: 0789/69502-0789/52020 #Sardegna #allertamete…",Floods
17695,RT @notav_info: Sicurezza e cura del territorio: ecco l'unica grande opera http://t.co/b4XTLX4ZlS #notav #sardegna #tav,Floods
17696,RT @Papryka5: 18 vittime ultimo bilancio 2000 sfollati e dispersi aiutiamo tutti la #Sardegna trovate IBAN x donazioni su WWW. Tgcom,Floods
17697,RT @galle_alex: CORAGGIO e FORZA per tutti gli amici della Sardegna! #sardegna #emergenza http://t.co/AjpOqgJyX4,Floods
17698,RT @MarroneEmma: @TinaBaffy mi unisco al tuo pensiero ! #Sardegna,Floods
17699,BBC News - Sardinia hit by deadly cyclone and flooding http://t.co/5oHNXmSdhP,Floods
17700,"RT @ARISA_OFFICIAL: 115 in tilt.emergenza: 083/8530244,083/8530223,083/8530239.Gallura: 0789/69502-0789/52020 #Sardegna #allertameteoSAR #E…",Floods
17701,RT @CINZIA_DEFENDI: #allertameteosar Le frequenze per usare le radio Vhf ed Uhf in #Sardegna: http://t.co/poXslja8ME via @notiziedm,Floods
17702,"'Apocalyptic' storm floods Sardinia, 17 dead: ROME (AP) — The Mediterranean island of Sardinia, prized by the ... http://t.co/7LaGn8g2Ut",Floods
17703,RT @SkyTG24: Sale a 18 vittime il bilancio del nubifragio che ha colpito la #Sardegna. Individuati i corpi di due dispersi. http://t.co/eQK…,Floods
17704,Latest news: Storm Brings Flooding and Destruction to Sardinia - New York Times http://t.co/F92ybOjdbm,Floods
17705,"RT @coricilin: #Sardegna, durissimo intervento dei geologi - Greenreport: http://t.co/TdMJGBYh95 via @sharethis",Floods
17706,RT @La7tv: @La7tv Ora in onda speciale Alluvione  #Sardegna @TgLa7 con Enrico Mentana streaming http://t.co/T2nrG4pbBq … #La7 #allertameteo…,Floods
17707,"RateTake: 'Apocalyptic' storm floods Sardinia, 17 dead http://t.co/jwfAjKGeku",Floods
17708,RT @RADIORMT: #Alluvione in #Sardegna: ecco Olbia stamani! #allertameteoSAR http://t.co/VhvslssY7V,Floods
17709,RT @HuffPostItalia: Geologi: Sotto accusa l'urbanizzazione sfrenata: per 50 anni abbiamo consumato 8 metri quadrati al secondo #sardegna ht…,Floods
17710,RT @CP24: BREAKING: Italian officials say the death toll from recent torrential flash floods on the  island of Sardinia rises to 14.,Floods
17711,RT @CONTROLACRISI: #controlacrisi Alluvione Sardegna. I geologi: “Oltre 6 milioni gli italiani a rischio” http://t.co/BN2NPdrpnA,Floods
17712,Queste alcune informazioni per quanto riguarda il disastro in #Sardegna. Per favore fate girare! #allertameteoSAR http://t.co/TTQT1mK12E,Floods
17713,"#Olbia farmacia LUPACCIOLU aperta, sala comunale allestita per emergenze. #sardegna",Floods
17714,Hit Chart è vicina alle popolazioni della Sardegna colpite dall'alluvione.  Vi ricordiamo alcuni numeri utili.  -... http://t.co/H0A0YelKF8,Floods
17715,RT @OfficialASRoma: AS Roma wishes to express its solidarity with the families of the flood victims in #Sardinia,Floods
17716,@laterza_vito speriamo che non succeda come in #Sardegna ma già in #Calabria è un casino !!!!,Floods
17717,RT @rinaldosidoli: L'#Enpa offre pieno supporto in tutta la #Sardegna con uomini e mezzi. Mette a disposizione ambulanze veterinarie 070684…,Floods
17718,RT @MediasetTgcom24: Tragedia in #Sardegna: le drammatiche testimonianze http://t.co/v87SM7KfFg,Floods
17719,"#Sardegna pochi sanno della tragedia che si sta compiendo, noi siamo sommersi dall'acqua e il diluvio non si ferma, con vittime e sfollatix9",Floods
17720,"I Giovani Democratici di Trepuzzi si uniscono alla tragedia dell'alluvione in Sardegna. Tematiche da trattare,... http://t.co/lkjeVXqQZV",Floods
17721,RT @RadioLondra_: Qui Radio Londra: #Sardegna secondo #Coldiretti i danni all'#agricoltura superano 1 miliardo di euro,Floods
17722,#floods Italy declares state of emergency in Sardinia after deadly cyclone: By James Mackenzie At least 17 peo... http://t.co/DLG6LH6Xjh,Floods
17723,"@monicadaolio: #Alluvione in #Sardegna, perché la #ProtezioneCivile non usa i #socialnetwork? | http://t.co/fsPJZ2eDSr",Floods
17724,"Alluvione in Sardegna, perché la Protezione Civile non usa i social network? | Sei gradi: http://t.co/LhyEBJ0hTY",Floods
17725,RT @Mov5Stelle: ALLUVIONE IN SARDEGNA - Dopo la nostra denuncia guardate cosa ha deciso di fare la RAI!  Poco fa questo... http://t.co/wDIz…,Floods
17726,"RT @Tempi_it: #Sardegna, alluvione. Intervista al direttore di Radio Barbagia http://t.co/0HHNn1qsnk #Nuoro #nuorese",Floods
17727,Fondi manifestazione giovani #pdl: abbiamo chiesto vengano devoluti alla #Sardegna per l'emergenza. @SardignaNovas http://t.co/0wdLoBjSnt,Floods
17728,RT @LorussoMic: La cattiva #politica è la causa di quello che sta accadendo in #Sardegna.Adesso tutti a esprimere solidarietà.La solita #Ip…,Floods
17729,"RT @newyorker01: #sardegna attenzione, ora è colpa dell'abusivismo edilizio .... Mancava solo questa stronzata per farci capire che idioti …",Floods
17730,RT @valentinacons: A Cagliari #Sardegna #allertameteoSAR http://t.co/y5BKM8EknE,Floods
17731,RT @OfficialASRoma: L'AS Roma si stringe attorno alle famiglie delle vittime dell'alluvione in #Sardegna,Floods
17732,"RT @rockme_yeah__: #Sardegna pochi sanno della tragedia che si sta compiendo, noi siamo sommersi dall'acqua e il diluvio non si ferma, con …",Floods
17733,RT @KelleddaMurgia: #Sardegna. Telefono per assistenza a malati e disabili: 800062026 (fonte verificata),Floods
17734,RT @Devi_Fede: “@brownsweetgirl_: segnalate questo signore #Sardegna #ForzaSardegna http://t.co/BB2bRSsCH3 / sa mamma de is callonis esti…,Floods
17735,RT @repubblicait: Salgono a 18 le vittime dell'alluvione in #Sardegna. Il fotoracconto http://t.co/X6tV7eb9ZK http://t.co/VlJy1I8XE3,Floods
17736,RT @WebCamsdelMundo: Imagen de la crecida de los ríos en Cerdenya  #Flood #Sardegna http://t.co/QzHLJ5c95Q,Floods
17737,RT @CriticoCinema: #RT #SARDEGNA #OLBIA #ALLERTAMETEOSAR #NUMERIUTILI  @Pinucciotwit  @Fiorello @salvosottile  @JustElisabetta !#URGENZA ht…,Floods
17738,"RT @silviadonghia: Alluvione in #Sardegna, le solite lacrime di coccodrillo sullo Stato che frana http://t.co/VIiZFsvixm @fattoquotidiano",Floods
17739,La #solidarietà ha un nome solo: #ForzaSardegna! #Olbia attivato CC per aiuti IBAN IT72U0101584980000070361388  #Sardegna #AllertameteoSAR,Floods
17740,BBC's @mthprijs on a bridge destroyed by floods near Oliena in Sardinia #sardegna http://t.co/wjq6yYPrWM,Floods
17741,RT @Internazionale: Tutti i luoghi colpiti dall'alluvione in Sardegna. http://t.co/VJD1UGczpl http://t.co/n5PrilwTrS,Floods
17742,Cyclone Cleopatra claims 18 lives in Sardinia http://t.co/q5duOOc1zF,Floods
17743,"RT @MediasetTgcom24: Alluvione Sardegna, @EnricoLetta in volo per Olbia http://t.co/Pekd10qdRb",Floods
17744,"Cyclone Cleopatra sweeps Italy's Sardinia, killing at least 17: ROME -- At least 17 people were killed by floo... http://t.co/0cUYLIIsMY",Floods
17745,RT @KelleddaMurgia: #Sardegna. Telefono per assistenza a malati e disabili: 800062026 (fonte verificata),Floods
17746,RT @KelleddaMurgia: #Sardegna. Telefono per assistenza a malati e disabili: 800062026 (fonte verificata),Floods
17747,RT @Giorgia_Palmas: Le notizie dell'alluvione in Sardegna sono terribili. Col cuore sono vicina a tutti i miei conterranei..,Floods
17748,"Non dividiamoci in polemiche sterili. L'alluvione in Sardegna ha a che fare con il cambio del clima, questo e' il punto",Floods
17749,Italian emergency workers search for victims as Sardinia floods leave 17 dead http://t.co/VAkiGi9eYk,Floods
17750,RT @AlessandraRaina: Magari servirà a poco ma ora siamo tutti una famiglia! Per i Tributi della #Sardegna @LegaTributes @HungerGamesIta htt…,Floods
17751,RT @CriticoCinema: #SARDEGNA #ALLERTAMETEOSAR ..STA PER ARRIVARE UN NUOVA #PERTURBAZIONE MOLTO FORTE NON USCITE DI CASA #OLBIA #CAGLIARI  #…,Floods
17752,"RT @silviadonghia: Alluvione in #Sardegna, le solite lacrime di coccodrillo sullo Stato che frana http://t.co/VIiZFsvixm @fattoquotidiano",Floods
